gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_charge_per_tenure,has_fiber,is_month_to_month,has_online_security,has_tech_support
Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,177.7088640751373,355.4177281502746,0,88.85443203756866,1,1,0,0
Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,174.54990039323388,698.1996015729355,0,43.63747509830847,1,1,1,0
Male,1,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.84524629586416,0.0,0,37.84524629586416,1,1,0,0
Male,1,No,Yes,4,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.36475199473716,185.45900797894865,0,11.59118799868429,1,1,0,0
Male,1,No,No,4,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.24049989569819,296.9619995827928,1,18.560124973924548,1,1,0,0
Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,170.56524359570005,511.6957307871001,0,56.85508119856669,1,1,0,0
Female,1,No,No,1,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,59.5693941965308,59.5693941965308,0,59.5693941965308,1,1,0,1
Female,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.34167600822124,76.68335201644247,1,19.17083800411062,1,1,0,0
Female,1,No,No,4,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.46902107531293,161.8760843012517,1,10.117255268828233,1,1,0,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,159.45266725089837,159.45266725089837,0,159.45266725089837,1,1,0,0
Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,181.77585181712527,727.1034072685011,0,45.44396295428132,1,1,0,0
Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,156.7544792253858,156.7544792253858,0,156.7544792253858,1,1,1,1
Male,1,Yes,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.951439010345517,63.90287802069103,0,15.975719505172759,1,1,0,0
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.818562764374086,38.818562764374086,0,38.818562764374086,1,1,0,0
Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,153.6751608264606,0.0,1,153.6751608264606,1,1,0,0
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,138.82084084539386,277.6416816907877,0,69.41042042269693,1,1,0,0
Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,166.34290925170217,0.0,1,166.34290925170217,1,1,0,0
Female,0,No,No,2,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.63603916286849,131.27207832573697,0,32.81801958143424,1,1,0,0
Female,1,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,102.7170387378803,410.8681549515212,0,25.679259684470075,1,1,1,1
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,143.94152999147417,431.8245899744225,1,47.98050999715806,1,1,0,0
Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,177.0358969522459,354.07179390449187,0,88.51794847612295,1,1,1,0
Female,1,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,125.52933070099353,502.1173228039741,0,31.38233267524838,1,1,1,1
Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,143.0665105509834,429.1995316529502,1,47.688836850327796,1,1,0,0
Male,0,Yes,No,0,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.80914993978252,0.0,0,44.80914993978252,1,1,0,0
Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.35038155091553,34.35038155091553,0,34.35038155091553,1,1,0,0
Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.92832142968182,177.85664285936363,1,44.46416071484091,1,1,0,0
Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,159.3958188582915,478.18745657487455,0,53.131939619430504,1,1,0,0
Female,0,No,No,3,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.23086766442324,279.6926029932697,0,31.076955888141082,1,1,0,0
Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,142.31465478869677,284.62930957739354,0,71.15732739434839,1,1,1,1
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.161917107930364,0.0,0,35.161917107930364,1,1,0,0
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,153.9532821665948,307.9065643331896,1,76.9766410832974,1,1,0,0
Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,227.5633565796893,455.1267131593786,0,113.78167828984465,1,1,1,1
Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.08901269302044,132.35605077208174,0,8.27225317325511,1,1,0,0
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.10755487440508,78.10755487440508,0,78.10755487440508,1,1,0,0
Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.76186876213766,140.285606286413,0,15.58728958737922,1,1,0,0
Female,1,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,153.54125059794504,153.54125059794504,0,153.54125059794504,1,1,1,0
Male,1,No,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,148.79269063464923,0.0,0,148.79269063464923,1,1,1,1
Male,1,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,91.93356658224177,0.0,0,91.93356658224177,1,1,0,0
Female,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,120.72154499719814,120.72154499719814,0,120.72154499719814,1,1,1,1
Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,136.9651535877005,136.9651535877005,0,136.9651535877005,1,1,1,0
Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,195.9358747564014,0.0,0,195.9358747564014,1,1,0,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,170.03409860986892,680.1363944394757,0,42.50852465246723,1,1,0,1
Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.63784505658244,150.55138022632977,0,9.40946126414561,1,1,0,0
Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,129.15543195138335,516.6217278055334,0,32.28885798784584,1,1,0,0
Male,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.44163551561591,337.3249065468478,0,37.480545171871974,1,1,1,1
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,163.49033694752924,490.4710108425877,1,54.496778982509746,1,1,0,0
Male,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,217.74223566522824,870.9689426609131,0,54.43555891630706,1,1,1,1
Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.73416599601177,75.46833199202354,1,18.867082998005884,1,1,0,0
Female,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.58837587244448,33.58837587244448,0,33.58837587244448,1,1,0,0
Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,160.16284782512784,640.6513913005114,0,40.04071195628196,1,1,0,0
Female,0,No,No,2,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,51.20370290937192,102.40740581874384,1,25.60185145468596,1,1,0,1
Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.41038510048215,82.8207702009643,0,20.705192550241076,0,1,0,0
Male,1,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.472892955324745,32.472892955324745,0,32.472892955324745,1,1,0,0
Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,83.26886157079001,333.07544628316003,0,20.817215392697502,1,1,0,0
Male,1,Yes,Yes,1,No,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.52736536185913,92.52736536185913,0,92.52736536185913,0,1,1,1
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,146.74026464755545,146.74026464755545,0,146.74026464755545,1,1,0,0
Female,0,No,No,4,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.12552860796728,172.50211443186913,1,10.78138215199182,1,1,0,0
Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,194.5734505778159,583.7203517334476,0,64.85781685927196,1,1,0,0
Female,1,No,No,2,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,188.93374334760892,377.8674866952179,1,94.46687167380446,0,1,0,1
Male,0,No,Yes,3,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,57.56194661579134,172.68583984737404,0,19.187315538597115,1,1,0,1
Male,0,Yes,No,1,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,162.13084452941206,162.13084452941206,1,162.13084452941206,0,1,0,0
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.96319346655908,128.88958039967724,0,14.321064488853027,0,1,0,0
Male,1,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,209.6424037442073,628.9272112326219,0,69.88080124806909,1,1,0,1
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.66662511045663,32.66662511045663,0,32.66662511045663,1,1,0,0
Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,215.0554524119016,0.0,1,215.0554524119016,1,1,0,1
Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,138.58676128997345,0.0,0,138.58676128997345,1,1,1,1
Female,1,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,187.68037082194937,0.0,1,187.68037082194937,1,1,1,1
Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,210.1667024374874,840.6668097499496,0,52.54167560937185,1,1,0,1
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.92584158619102,0.0,0,37.92584158619102,1,1,0,0
Male,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.93988413506201,104.81965240518602,0,11.64662804502067,1,1,0,0
Female,1,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.91822700733982,207.6729080293593,0,12.979556751834956,0,1,0,0
Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,128.73846454653386,514.9538581861354,0,32.184616136633466,1,1,1,1
Female,1,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.52078563770765,0.0,0,42.52078563770765,1,1,0,0
Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,142.6054877326042,142.6054877326042,0,142.6054877326042,1,1,0,0
Female,1,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.02664951085247,0.0,0,45.02664951085247,1,1,0,0
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,196.12969866598732,196.12969866598732,1,196.12969866598732,1,1,0,1
Female,0,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.9009089626218,451.6036358504872,0,28.22522724065545,1,1,1,1
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.120859025358605,76.24171805071721,0,19.060429512679303,1,1,0,0
Male,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.24796165654725,0.0,0,39.24796165654725,1,1,0,0
Female,1,No,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.35446233496087,157.41784933984349,0,9.838615583740218,1,1,0,0
Male,1,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,169.84080236845185,0.0,0,169.84080236845185,1,1,0,0
Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,134.20129701205877,134.20129701205877,0,134.20129701205877,1,1,1,0
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,226.87316127735207,907.4926451094084,0,56.71829031933802,1,1,1,1
Male,0,No,No,4,No,No phone service,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.09700653597295,348.3880261438918,0,21.774251633993238,0,1,1,1
Male,1,Yes,No,4,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.74051796150906,450.9620718460362,0,28.185129490377264,1,1,0,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,103.59443347359768,103.59443347359768,0,103.59443347359768,1,1,0,1
Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,132.18034412965898,132.18034412965898,0,132.18034412965898,1,1,0,0
Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,174.87777840809062,699.5111136323625,1,43.719444602022655,1,1,0,0
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,182.96950867701585,0.0,1,182.96950867701585,1,1,0,0
Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,103.386712716395,310.16013814918506,1,34.46223757213166,1,1,0,1
Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,169.5986658230398,0.0,1,169.5986658230398,1,1,0,0
Male,1,Yes,No,3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,180.14897829298687,540.4469348789606,0,60.049659430995625,0,1,0,1
Male,1,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,184.38568556325768,553.1570566897731,0,61.46189518775256,1,1,1,1
Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,121.63518576614965,121.63518576614965,0,121.63518576614965,1,1,0,0
Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.517354120867054,170.06941648346822,0,10.629338530216764,0,1,0,0
Female,1,No,No,4,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,143.0514779199034,572.2059116796136,0,35.76286947997585,0,1,0,0
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.35083908877856,129.40335635511423,0,8.08770977219464,1,1,0,0
Male,1,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.52773669059056,67.05547338118112,0,16.76386834529528,1,1,0,0
Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,213.6671224177612,641.0013672532835,0,71.22237413925373,1,1,1,1
Male,1,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,113.31352510866924,339.9405753260078,0,37.77117503622308,0,1,0,0
Female,1,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.06961174307737,36.06961174307737,0,36.06961174307737,1,1,0,0
Male,0,Yes,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.765585937640125,101.29675781292038,0,11.255195312546709,1,1,0,0
Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,130.86503132954775,0.0,1,130.86503132954775,1,1,0,0
Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,165.05148370526797,660.2059348210719,0,41.26287092631699,1,1,1,1
Male,1,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.99264182847728,0.0,1,115.99264182847728,1,1,0,0
Female,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,226.0867317478033,452.1734634956066,0,113.04336587390165,1,1,1,1
Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,123.24738772838288,0.0,1,123.24738772838288,1,1,1,0
Male,1,No,No,2,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,152.98107946582755,305.9621589316551,0,76.49053973291377,0,1,1,1
Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.4168111462373,473.6672445849492,1,29.604202786559323,1,1,0,0
Female,0,Yes,No,2,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.6258615527987,219.2517231055974,0,54.81293077639935,1,1,1,1
Female,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.42915977326781,74.85831954653563,0,18.714579886633906,1,1,0,0
Female,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,183.5309288350105,367.0618576700211,0,91.76546441750526,1,1,1,1
Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.31172987875341,35.31172987875341,0,35.31172987875341,1,1,0,0
Male,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,136.31506846102167,136.31506846102167,1,136.31506846102167,1,1,0,0
Male,1,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.595532469354826,63.19106493870965,0,15.797766234677413,1,1,0,0
Male,0,Yes,Yes,2,No,No phone service,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.97421682720857,121.94843365441714,0,30.487108413604286,0,1,0,0
Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,180.1714813615692,0.0,1,180.1714813615692,1,1,0,0
Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,100.63804315460678,201.27608630921355,1,50.31902157730339,1,1,1,0
Female,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.71540524302679,73.43081048605357,0,18.357702621513393,1,1,0,0
Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,120.1860379844402,480.7441519377608,0,30.04650949611005,1,1,1,1
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.69890596486381,63.39781192972762,0,15.849452982431904,1,1,0,0
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.85333370228245,75.7066674045649,0,18.926666851141224,1,1,0,0
Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,205.88469292574663,0.0,0,205.88469292574663,1,1,1,0
Male,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,191.32628200842976,191.32628200842976,0,191.32628200842976,1,1,1,1
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,189.7761500723627,569.3284502170881,0,63.258716690787566,1,1,0,1
Female,1,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,137.6723185731949,413.0169557195847,0,45.89077285773163,1,1,0,0
Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,199.846299821949,199.846299821949,0,199.846299821949,1,1,1,1
Female,0,Yes,Yes,4,No,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.47262601595462,405.89050406381847,0,25.368156503988654,0,1,1,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,114.17790994691718,114.17790994691718,0,114.17790994691718,1,1,0,0
Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,172.64622235735862,0.0,0,172.64622235735862,1,1,0,0
Male,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,170.24123886586065,680.9649554634426,1,42.56030971646516,1,1,1,0
Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,139.4777252102109,418.4331756306328,1,46.4925750700703,1,1,0,0
Female,0,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.5257221788285,47.5257221788285,0,47.5257221788285,1,1,0,0
Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,181.64080397169505,181.64080397169505,0,181.64080397169505,1,1,0,0
Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,201.9876335105511,807.9505340422044,1,50.49690837763777,1,1,1,1
Female,1,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.61587988631228,100.84763965893684,1,11.205293295437427,1,1,0,0
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,145.08890881741448,580.3556352696579,0,36.27222720435362,1,1,0,1
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,111.43860855203528,222.87721710407055,0,55.71930427601764,1,1,0,1
Male,1,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,108.6896843097508,108.6896843097508,1,108.6896843097508,1,1,1,0
Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,233.73947242694845,934.9578897077938,0,58.43486810673711,1,1,1,1
Female,1,No,No,1,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,196.6455529819585,196.6455529819585,0,196.6455529819585,0,1,0,0
Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,185.8452699115253,0.0,1,185.8452699115253,1,1,0,1
Male,1,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,185.48174327287649,0.0,1,185.48174327287649,1,1,1,1
