gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_charge_per_tenure,has_fiber,is_month_to_month,has_online_security,has_tech_support
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,120.95353851000708,1330.4889236100778,1,10.995776228182462,1,1,0,0
Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,130.26066298921026,0.0,0,130.26066298921026,1,1,0,0
Female,0,No,No,5,No,No phone service,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.48046725997955,352.40233629989774,0,14.096093451995909,0,1,1,1
Female,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,139.13593481034238,1252.2234132930814,0,15.459548312260264,1,1,0,1
Female,1,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,82.59259332285042,247.77777996855127,1,27.53086444095014,1,1,0,0
Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.2608246363092,471.30412318154606,1,18.85216492726184,1,1,0,0
Male,1,No,No,10,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,89.32441710385105,893.2441710385104,0,8.932441710385104,0,1,1,1
Male,0,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.25235806523598,266.01886452188785,0,4.156544758154498,1,1,0,0
Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,127.06517481577686,381.19552444733057,1,42.35505827192562,1,1,0,0
Female,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,114.8479636370822,1033.6316727337398,0,12.76088484856469,1,1,0,1
Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,89.70984616324301,717.6787693059441,1,11.213730770405377,1,1,1,0
Male,0,No,No,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.21794676148936,565.3076805689361,0,15.702991126914894,1,1,0,1
Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,158.53892841075924,792.6946420537962,1,31.707785682151847,1,1,1,0
Male,0,No,No,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.10629858219484,331.16928440414324,0,2.7369362347449853,1,1,0,0
Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,157.36056889474423,1573.6056889474423,0,15.736056889474423,1,1,0,0
Male,1,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,148.0625663766757,1628.6882301434327,0,13.460233306970519,1,1,1,1
Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,136.8960133042403,1095.1681064339225,0,17.11200166303004,1,1,0,0
Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.64877140398075,350.595085615923,0,21.912192850995186,1,1,1,0
Female,1,No,Yes,1,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.5699144132823,85.5699144132823,0,85.5699144132823,1,1,1,0
Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.229553706004456,27.229553706004456,1,27.229553706004456,0,1,0,0
Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,182.74267919447763,2010.169471139254,0,16.612970835861603,1,1,0,1
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,110.55471678019586,442.2188671207834,1,27.638679195048965,1,1,0,0
Female,0,No,No,1,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.91903499621004,87.91903499621004,1,87.91903499621004,0,1,1,0
Female,1,No,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.23771797422717,62.47543594845434,0,15.618858987113585,1,1,0,0
Female,0,No,Yes,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.23860365776972,0.0,0,27.23860365776972,1,1,0,0
Male,1,No,No,6,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.24227730963811,265.4536638578287,0,7.373712884939685,1,1,0,0
Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,133.59737417935284,935.18161925547,0,19.085339168478978,1,1,1,1
Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.38695109659195,137.5478043863678,0,8.596737774147988,1,1,0,0
Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,144.04773799324943,1152.3819039459954,1,18.00596724915618,1,1,0,0
Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,139.45884820290615,697.2942410145308,0,27.89176964058123,1,1,1,1
Male,0,No,Yes,11,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.19682144623534,497.1650359085887,0,4.108801949657758,1,1,0,0
Male,0,No,No,9,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,122.51633897439756,1102.647050769578,1,13.612926552710839,0,1,0,0
Female,1,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,109.22899474209768,0.0,1,109.22899474209768,1,1,0,0
Male,1,No,No,3,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,160.79720634150175,482.3916190245053,1,53.59906878050058,0,1,0,0
Female,1,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.78003990024604,997.0203591022145,0,12.30889332224956,1,1,1,1
Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.711815039942685,220.27089023965613,0,6.118635839990447,0,1,0,0
Female,1,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.90034168353944,782.1030751518549,0,9.655593520393271,1,1,1,0
Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,106.42282540934856,425.6913016373943,0,26.60570635233714,0,1,0,0
Male,1,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.033530271922974,0.0,0,29.033530271922974,1,1,0,0
Male,1,Yes,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.909615122018764,287.18653609816886,0,3.545512791335418,1,1,0,0
Female,1,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.92329367881747,710.3096431093572,0,8.769254853201941,1,1,0,0
Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,151.85991588539298,1063.0194111977507,0,21.69427369791328,1,1,0,1
Male,1,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,104.39976463463748,417.5990585385499,0,26.09994115865937,1,1,1,0
Male,1,No,No,0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,160.60903355366472,0.0,0,160.60903355366472,0,1,1,0
Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,141.91882690882576,1135.350615270606,0,17.73985336360322,1,1,1,0
Female,0,No,No,7,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,132.42103725449297,926.9472607814508,0,18.91729103635614,0,1,1,1
Female,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,168.8520319255543,1350.8162554044343,0,21.106503990694286,1,1,1,0
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,130.16309073560984,260.3261814712197,0,65.08154536780492,1,1,0,1
Male,0,No,No,8,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,120.3408604444638,962.7268835557104,0,15.042607555557975,0,1,0,0
Female,0,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.89518592182204,271.1614873745763,0,4.236898240227755,1,1,0,0
Female,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,143.15342050632128,1431.5342050632128,1,14.315342050632129,1,1,0,0
Female,0,No,No,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.05087451389349,216.3052470833609,0,6.008479085648915,1,1,0,0
Female,1,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,97.36651719327774,778.932137546222,0,12.170814649159718,1,1,1,0
Female,1,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,149.73026974142175,598.921078965687,0,37.43256743535544,1,1,1,1
Female,0,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.653232750528254,269.22586200422603,0,4.206654093816032,1,1,0,0
Female,1,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.088719346830448,240.7097547746436,0,3.761089918353806,1,1,0,0
Female,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.24118321931776,731.1706489738599,1,9.026798135479751,1,1,0,0
Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,163.69288523486892,1636.9288523486894,0,16.369288523486894,1,1,1,1
Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,88.83295373139238,0.0,1,88.83295373139238,1,1,0,0
Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,148.12091145577435,1333.0882031019692,1,16.457879050641594,1,1,0,0
Male,1,No,Yes,9,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,95.4659165075172,859.1932485676549,0,10.607324056390802,0,1,1,1
Female,0,No,Yes,6,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,124.82989493273864,748.9793695964318,0,20.804982488789772,0,1,0,0
Female,0,No,No,6,No,No phone service,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,63.67982933700306,382.0789760220184,0,10.61330488950051,0,1,1,1
Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,123.90507129423696,991.2405703538956,1,15.48813391177962,1,1,0,0
Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.11368130336407,575.5684065168203,0,23.022736260672815,1,1,1,0
Female,1,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,96.5384367547469,386.1537470189876,0,24.134609188686724,1,1,0,1
Male,1,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,155.88101546796585,1402.9291392116927,0,17.320112829773983,1,1,1,0
Male,1,No,Yes,9,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,160.35145663482749,1443.1631097134473,0,17.81682851498083,0,1,0,1
Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,121.22934191973802,242.45868383947604,0,60.61467095986901,1,1,1,0
Female,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,149.0800400823753,1341.7203607413776,0,16.5644488980417,1,1,1,1
Female,1,Yes,No,3,No,No phone service,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.07115489974731,291.213464699242,0,32.35705163324911,0,1,1,1
Male,1,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.98888776167782,78.98888776167782,1,78.98888776167782,1,1,1,0
Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,130.8200335823888,1308.2003358238878,1,13.082003358238879,1,1,0,0
Female,1,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,113.4471337067372,226.8942674134744,0,56.7235668533686,1,1,0,0
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.13116211208455,200.26232422416916,1,50.06558105604228,1,1,0,0
Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,165.15596970153666,495.46790910461,0,55.05198990051222,1,1,0,0
Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,165.99935177304852,829.9967588652426,1,33.1998703546097,1,1,1,0
Female,0,No,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.79501473142918,33.79501473142918,0,33.79501473142918,1,1,0,0
Male,1,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,155.91982927461444,155.91982927461444,0,155.91982927461444,1,1,1,0
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,164.00813505329089,656.0325402131635,1,41.00203376332272,1,1,0,0
Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,170.05631172070724,340.1126234414145,0,85.02815586035362,1,1,1,1
Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,161.53456283172395,323.06912566344795,0,80.76728141586197,1,1,1,0
Female,1,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.09871231136972,780.9871231136972,0,7.809871231136972,1,1,1,1
Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.84655514110558,810.9258859877391,0,16.549507877300798,1,1,0,0
Male,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.864527662918803,0.0,0,29.864527662918803,1,1,0,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.07906916363716,86.07906916363716,0,86.07906916363716,1,1,0,0
Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,132.84839321595763,1195.6355389436187,1,14.760932579550847,1,1,0,0
Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,170.6493338017669,511.9480014053007,1,56.88311126725563,1,1,0,0
Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,136.33330069642273,136.33330069642273,0,136.33330069642273,1,1,1,1
Female,0,No,Yes,7,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.688719892046,627.8210392443219,0,12.812674270292286,0,1,1,0
Male,0,Yes,No,10,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,139.9178699286515,1399.178699286515,0,13.99178699286515,0,1,0,1
Male,0,No,No,4,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,151.7148354924325,606.85934196973,0,37.92870887310813,0,1,1,1
Male,1,No,No,8,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,61.918619855544506,495.3489588443561,0,7.739827481943063,1,1,1,0
Female,0,No,No,5,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,158.30103752146758,791.5051876073379,0,31.660207504293517,0,1,0,1
Female,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,180.11809845615448,180.11809845615448,0,180.11809845615448,1,1,1,0
Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,138.5931691283661,1247.3385221552949,0,15.3992410142629,1,1,0,0
Male,1,No,Yes,11,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.09471788989512,1035.041896788846,1,8.554065262717739,0,1,0,1
Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,165.43240733626095,1819.7564806988703,0,15.039309757841904,1,1,0,0
Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,175.7235953332385,175.7235953332385,0,175.7235953332385,1,1,0,0
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.201294450533,691.2077667031981,0,19.2002157417555,1,1,0,0
Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.94784450363031,440.6349115254121,0,8.99254921480433,1,1,0,0
Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,138.0806453169449,0.0,0,138.0806453169449,1,1,0,0
Female,1,No,Yes,11,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.03974693695245,704.437216306477,0,5.821795176086587,1,1,0,0
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,155.1043237092989,155.1043237092989,1,155.1043237092989,1,1,0,0
Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,151.3209753241575,453.9629259724725,0,50.4403251080525,1,1,1,1
Female,0,No,No,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.33796499836062,377.7176149819668,0,3.121633181669147,1,1,0,0
Female,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,125.0461347612305,750.276808567383,1,20.841022460205085,1,1,0,0
Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.090146789502384,344.7211743160191,0,5.386268348687798,1,1,0,0
Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,158.1248526753264,790.6242633766319,0,31.62497053506528,1,1,0,1
Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,95.5713567851346,860.1422110662115,0,10.619039642792734,1,1,1,0
Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,119.50887392428815,0.0,1,119.50887392428815,1,1,0,0
Male,1,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,138.11774652177257,1104.9419721741806,0,17.26471831522157,1,1,1,0
Female,1,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,142.58939944004027,0.0,0,142.58939944004027,1,1,0,0
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.81986167872519,157.63972335745038,0,39.409930839362595,1,1,0,0
Male,1,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.36193459619483,248.17160757716897,0,6.893655766032471,1,1,0,0
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,138.9739262861554,694.869631430777,1,27.79478525723108,1,1,0,0
Male,1,No,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.02565721934836,30.02565721934836,0,30.02565721934836,1,1,0,0
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,163.48356106929842,1471.3520496236858,0,18.164840118810936,1,1,0,0
Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.83263391788587,242.49790175365763,0,26.944211305961957,1,1,1,0
Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.31373964405798,333.13739644057983,0,3.331373964405798,0,1,0,0
Female,1,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,169.79274223508529,0.0,0,169.79274223508529,1,1,0,0
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,165.99746922326196,331.9949384465239,1,82.99873461163098,1,1,0,1
Male,1,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,139.0066346656913,417.0199039970739,0,46.33554488856377,1,1,1,0
Female,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.93056363287257,223.513945430108,0,4.561509090410367,1,1,0,0
Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,174.36661125996812,697.4664450398725,0,43.59165281499203,1,1,1,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,130.77245324721713,130.77245324721713,0,130.77245324721713,1,1,0,0
Female,1,No,No,6,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,139.25690436339866,835.5414261803919,0,23.209484060566442,0,1,1,0
Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.64504724962848,810.0955197459132,1,6.6950042954207705,1,1,0,0
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.300659546268097,31.300659546268097,0,31.300659546268097,1,1,0,0
Female,1,No,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.28226839229848,255.84680517689543,0,28.427422797432826,0,1,0,0
Male,1,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.08982464332632,390.4491232166316,0,15.617964928665264,0,1,0,0
Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,126.44000737310564,1011.5200589848452,0,15.805000921638205,1,1,0,0
Female,1,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,140.19536650842707,140.19536650842707,0,140.19536650842707,1,1,1,0
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,124.51706997613256,249.03413995226512,1,62.25853498806628,1,1,0,0
Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,158.3688520131195,316.737704026239,0,79.18442600655975,1,1,1,0
Female,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.138913788063654,238.9723965164456,0,4.8769876840090935,0,1,0,0
Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.85914216804171,0.0,0,88.85914216804171,1,1,0,0
Female,1,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,144.10141867466558,1008.709930722659,0,20.585916953523654,1,1,1,1
Male,1,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.48244388503588,417.4122194251794,1,16.696488777007175,1,1,0,0
Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.40032367772233,298.2009710331669,0,33.13344122590744,1,1,0,1
Female,0,No,No,10,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.87764210294381,508.7764210294381,0,5.087764210294381,1,1,0,0
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.61085683741317,689.4977115367185,0,8.51231742637924,1,1,0,0
Female,1,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,123.89871436417664,1115.0884292775895,1,13.766523818241849,1,1,0,0
Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,130.0950021674354,1300.950021674354,1,13.009500216743541,1,1,0,0
Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,125.33093304261295,250.66186608522597,0,62.66546652130648,1,1,1,0
Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.04006334481204,1180.4006334481203,0,11.804006334481205,1,1,0,0
Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,117.07263725280464,234.14527450560925,1,58.53631862640232,1,1,1,0
